Trade_ID,Date,Time,Instrument,Setup_Type,Session,Risk_Reward_Ratio,Risk_Amount,Win_Loss,PnL,Balance,Peak_Balance,Drawdown_Pct,Cumulative_PnL,Trade_Number,Win_Binary,Day_of_Week,Month,Year,Quarter,Hour,Streak,Longest_Win_Streak_20,Longest_Loss_Streak_20,Streak_Momentum,Trades_Since_Last_Win,Trades_Since_Last_Loss,MA_PnL_5,MA_Balance_5,MA_PnL_10,MA_Balance_10,MA_PnL_20,MA_Balance_20,MA_PnL_50,MA_Balance_50,PnL_Velocity_5,Balance_Momentum_10,PnL_Acceleration,PnL_Volatility_10,PnL_Volatility_20,PnL_Volatility_50,CV_20,Drawdown_Dollar,Recovery_Rate,MAE_Proxy,Risk_Adjusted_Return_20,Trades_Per_Day,DateTime,Hours_Since_Last_Trade,Potential_Revenge_Trade,Risk_Change_Pct,Risk_Escalation,Same_Session_As_Prev,Setup_Changes_10,Hour_Sin,Hour_Cos,DayOfWeek_Num,DayOfWeek_Sin,DayOfWeek_Cos,Month_Num,Month_Sin,Month_Cos,Is_Monday,Is_Friday,Days_In_Month,Day_Of_Month,Is_Month_End,Is_Month_Start,Win_Rate_10,Win_Rate_20,Win_Rate_50,Profit_Factor_20,Profit_Factor_50,Avg_Win_Loss_Ratio_20,Expectancy_20,Performance_Percentile
117,2023-09-12,09:47,AUD/USD,Trend Following,Overlap-Asia-EU,1.0,108.85,Win,108.85,17179.06,17179.06,0.0,7179.039999999999,117,1,Tuesday,September,2023,3,9,1,5,1,108.85,0,1,152.70999999999998,17006.811999999998,80.725,16685.752,122.9845,16089.5955,53.936800000000005,15305.5898,-29.334000000000003,4.930731544038203,202.07999999999993,158.88137386462614,163.85388007467606,171.46404227601963,1.3323132595951201,0.0,0.0,108.85,0.7505742307960609,1,2023-09-12 09:47:00,17.5,0,16.754263649040002,0,0,5.0,0.7071067811865476,-0.7071067811865475,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,0,0,30,12,0,0,60.0,70.0,48.0,5.418737087936765,2.0384483575215926,2.322315894830042,122.9845,56.599999999999994
118,2023-09-14,17:46,USD/JPY,Swing,Overlap-EU-US,1.5,88.66,Win,132.98,17312.04,17312.04,0.0,7312.019999999999,118,1,Thursday,September,2023,3,17,2,5,1,265.96,0,2,128.20199999999997,17135.014000000003,103.76499999999999,16789.517,123.7345,16213.328999999998,58.5046,15364.0944,-29.262000000000008,6.37596862309433,24.1299999999992,146.3922230212763,163.86409665762986,170.44336499331644,1.3243201908734417,0.0,0.0,88.66,0.7551043976309538,1,2023-09-14 17:46:00,55.983333333333334,0,-18.548461185117137,0,0,5.0,-0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,0,0,30,14,0,0,70.0,70.0,50.0,5.445684002515046,2.1693529689236404,2.333864572506448,123.7345,60.8
119,2023-09-18,18:12,NAS100,Swing,New York,3.0,91.32,Win,273.96,17586.0,17586.0,0.0,7585.979999999999,119,1,Monday,September,2023,3,18,3,5,1,821.8799999999999,0,3,127.13599999999997,17262.15,122.04499999999999,16911.561999999998,130.012,16343.339499999998,65.9998,15430.0942,12.167999999999996,7.457433450143758,140.98000000000047,155.7569383687288,167.22944869722843,171.53153250296668,1.2862616427501188,0.0,0.0,91.32,0.7774468014625151,2,2023-09-18 18:12:00,96.43333333333334,0,3.000225580870741,0,0,5.0,-1.0,-1.8369701987210297e-16,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,1,0,30,18,0,0,70.0,70.0,52.0,5.671229677535256,2.3745491048742497,2.430527004657967,130.012,90.2
120,2023-09-18,09:08,USD/CAD,Reversal,Overlap-Asia-EU,1.5,92.09,Loss,-92.09,17493.91,17586.0,0.52,7493.8899999999985,120,0,Monday,September,2023,3,9,-1,5,1,92.09,1,0,66.09399999999997,17328.244,122.18199999999999,17033.744,129.743,16473.0815,66.10300000000001,15496.1972,0.22800000000000012,7.508685116662939,-366.0500000000002,155.54678473051118,167.600324647971,171.4328345094929,1.2917870301131547,92.09000000000015,-0.9999999999999984,92.09,0.7741214121900609,2,2023-09-18 09:08:00,-9.066666666666666,0,0.8431887866841903,0,0,5.0,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,1,0,30,18,0,0,70.0,70.0,52.0,5.616942156112663,2.379663719621643,2.407260924048284,129.743,35.0
121,2023-09-20,08:40,EUR/USD,Breakout,Tokyo,3.0,91.69,Loss,-91.69,17402.22,17586.0,1.05,7402.199999999999,121,0,Wednesday,September,2023,3,8,-2,4,2,183.38,2,0,66.40199999999997,17394.646,90.63,17124.374,116.726,16589.8065,62.0934,15558.2906,-40.108,5.494085810309479,0.4000000000005457,164.38668829588627,174.39179735055748,172.75346518406522,1.4940270149800172,183.77999999999884,-0.49891174230057994,91.69,0.6693319397664139,1,2023-09-20 08:40:00,47.53333333333333,0,-0.4343576935606497,0,0,5.0,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,0,0,30,20,0,0,60.0,65.0,50.0,4.5711313712292725,2.2482038829096496,2.4613784306619158,116.726,35.199999999999996
122,2023-09-22,15:21,EUR/USD,Breakout,London,3.0,91.37,Win,274.12,17676.35,17676.35,0.0,7676.319999999999,122,1,Friday,September,2023,3,15,1,3,2,274.12,0,1,99.45599999999997,17494.104,126.083,17250.458,115.72449999999999,16705.5305,69.73360000000001,15628.0244,28.228,7.680784818747632,365.8099999999995,161.6070666806099,173.37380001406154,173.52800849924566,1.4981598539121928,0.0,0.0,91.37,0.6674855139047199,1,2023-09-22 15:21:00,54.68333333333333,0,-0.34900207219979995,0,0,4.0,-0.7071067811865471,-0.7071067811865479,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,0,1,30,22,0,0,70.0,65.0,52.0,4.5404913418589,2.4653486984223045,2.444879953308638,115.72449999999999,90.4
123,2023-09-25,05:31,NZD/USD,Breakout,Sydney,2.5,84.56,Win,211.41,17887.75,17887.75,0.0,7887.729999999999,123,1,Monday,September,2023,3,5,2,3,2,422.82,0,2,115.14199999999998,17609.246,121.672,17372.129999999997,120.90050000000001,16826.43,70.8232,15698.8474,-12.509999999999996,7.298409276451423,-62.710000000000036,158.2486744757545,174.6680358332403,174.2562121217502,1.4447255043051128,0.0,0.0,84.56,0.6921730093503001,1,2023-09-25 05:31:00,62.166666666666664,0,-7.453212214074645,0,0,4.0,0.9659258262890683,0.25881904510252074,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,1,0,30,25,0,0,70.0,65.0,52.0,4.69884660099125,2.4882450345042066,2.530148169764519,120.90050000000001,75.2
124,2023-09-27,02:19,EUR/USD,News Trading,Sydney,1.5,85.97,Loss,-85.97,17801.79,17887.75,0.48,7801.759999999998,124,0,Wednesday,September,2023,3,2,-1,3,2,85.97,1,0,43.155999999999985,17652.404,85.146,17457.277000000002,99.90599999999999,16926.336,71.04780000000001,15769.8952,1.2240000000000009,5.02332699323671,-297.3800000000001,159.97015910614215,172.94237675565452,174.04233212817,1.7310509554546727,85.95999999999913,-1.0001163331782326,85.97,0.5776837457319925,1,2023-09-27 02:19:00,44.8,0,1.6674550614947936,0,1,5.0,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,0,0,30,27,0,0,60.0,60.0,52.0,3.701293785234356,2.5000443376587183,2.4675291901562373,99.90599999999999,42.4
125,2023-09-29,02:50,GBP/USD,Reversal,Sydney,3.0,110.58,Loss,-110.58,17691.21,17887.75,1.1,7691.1799999999985,125,0,Friday,September,2023,3,2,-2,3,2,221.16,2,0,39.457999999999984,17691.863999999998,52.77599999999999,17510.054,78.4915,17004.8275,63.485,15833.3802,-3.778,3.0749663237672697,-24.609999999999673,163.89943381367866,171.05960879409693,173.5439573234095,2.1793392761521555,196.54000000000087,-0.562633560598349,110.58,0.45885466799166824,1,2023-09-29 02:50:00,48.516666666666666,0,28.62626497615448,1,1,6.0,0.49999999999999994,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,0,1,30,29,1,0,50.0,55.00000000000001,50.0,2.8462723605442983,2.280574639841534,2.3287682949907893,78.4915,10.4
126,2023-10-02,19:55,NAS100,Reversal,New York,2.5,98.02,Win,245.05,17936.26,17936.26,0.0,7936.229999999999,126,1,Monday,October,2023,4,19,1,3,2,245.05,0,1,106.806,17798.672,86.604,17596.659000000003,96.015,17100.843,70.3984,15903.778600000001,-5.813999999999998,5.0734583815899015,355.6300000000001,165.31969797267888,169.16874765810186,173.758182557113,1.7618991580284524,0.0,0.0,98.02,0.5675693727664811,1,2023-10-02 19:55:00,89.08333333333333,0,-11.358292638813527,0,0,5.0,-0.9659258262890684,0.2588190451025203,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,2,0,1,60.0,60.0,52.0,3.5781029737531047,2.4801084876900115,2.38540198250207,96.015,83.39999999999999
127,2023-10-03,18:47,NZD/USD,Range Trading,New York,3.0,104.84,Loss,-104.84,17831.42,17936.26,0.58,7831.3899999999985,127,0,Tuesday,October,2023,4,18,-1,3,2,104.84,1,0,31.01399999999998,17829.685999999998,65.235,17661.894999999997,72.98,17173.8235,64.7422,15968.520599999998,-63.25,3.7974138282304004,-349.8900000000003,175.61479368524482,163.18448084751716,174.78503485523848,2.2360164544740635,104.84000000000015,-0.9999999999999987,104.84,0.4472239003425453,1,2023-10-03 18:47:00,22.866666666666667,0,6.957763721689458,0,1,6.0,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,0,0,31,3,0,1,50.0,55.00000000000001,50.0,2.717802963433723,2.3037144732761714,2.2236569700821365,72.98,17.4
128,2023-10-06,03:15,AUD/USD,Swing,Sydney,1.5,90.59,Win,135.88,17967.3,17967.3,0.0,7967.269999999999,128,1,Friday,October,2023,4,3,1,3,2,135.88,0,1,15.907999999999982,17845.595999999998,65.525,17727.421000000002,84.645,17258.469,60.6204,16029.140999999998,44.37,3.7849958757026902,240.72000000000025,175.74144260816794,158.63780768251874,170.49127596281448,1.874154500354643,0.0,0.0,90.59,0.5335739395075335,1,2023-10-06 03:15:00,56.46666666666667,0,-13.59214040442579,0,0,6.0,0.7071067811865476,0.7071067811865476,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,0,1,31,6,0,0,50.0,60.0,50.0,3.250388823161897,2.2207137362615237,2.166925882107931,84.645,61.4
129,2023-10-09,05:38,GBP/USD,News Trading,Sydney,1.5,80.11,Loss,-80.11,17887.19,17967.3,0.45,7887.159999999999,129,0,Monday,October,2023,4,5,-1,3,2,80.11,1,0,17.07999999999998,17862.676,30.118000000000002,17757.54,76.0815,17334.551,54.0294,16083.170399999997,6.093999999999999,1.7126691686568885,-215.98999999999978,164.3821223585798,162.83479206901058,169.40933544633052,2.1402678978333833,80.11000000000058,-0.9999999999999927,80.11,0.4672312288626629,1,2023-10-09 05:38:00,74.38333333333334,0,-11.568605806380393,0,1,7.0,0.9659258262890683,0.25881904510252074,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,9,0,0,40.0,55.00000000000001,48.0,2.8280472860952934,2.0539854082946434,2.3138568704416036,76.0815,49.3
130,2023-10-10,15:55,EUR/USD,Trend Following,London,1.5,91.52,Win,137.29,18024.48,18024.48,0.0,8024.449999999999,130,1,Tuesday,October,2023,4,15,1,3,2,137.29,0,1,66.65399999999997,17929.329999999998,53.056,17810.597,87.619,17422.1705,58.550200000000004,16141.7206,-21.552000000000003,3.0328840150658065,217.39999999999964,161.41143537900624,158.30152820022406,168.5351724144711,1.8067032059282127,0.0,0.0,91.52,0.5534943408074817,1,2023-10-10 15:55:00,34.28333333333333,0,14.242915990513039,0,0,7.0,-0.7071067811865471,-0.7071067811865479,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,0,0,31,10,0,0,50.0,60.0,50.0,3.3715422508525954,2.183143047669085,2.2476948339017304,87.619,61.8
131,2023-10-12,14:42,AUD/USD,Breakout,London,2.0,111.51,Loss,-111.51,17912.96,18024.48,0.62,7912.939999999999,131,0,Thursday,October,2023,4,14,-1,3,2,111.51,1,0,-4.658000000000024,17924.670000000002,51.074,17861.671,70.852,17493.0225,58.1194,16199.8398,-1.3340000000000003,2.934912901917097,-248.80000000000018,163.4945272070801,160.8537058650696,168.94957918798113,2.270277562596251,111.52000000000044,-0.9999103299856489,111.51,0.4404747756289398,1,2023-10-12 14:42:00,46.78333333333333,0,21.842220279720294,0,1,7.0,-0.4999999999999997,-0.8660254037844388,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,0,0,31,12,0,0,50.0,55.00000000000001,50.0,2.666262949331515,2.164302112673235,2.1814878676348757,70.852,9.0
132,2023-10-16,06:17,GBP/USD,Range Trading,Tokyo,3.0,88.99,Win,266.98,18179.94,18179.94,0.0,8179.919999999998,132,1,Monday,October,2023,4,6,1,3,2,266.98,0,1,69.70599999999999,17994.374,50.36,17912.03,88.2215,17581.244,65.8494,16265.688799999998,26.220000000000006,2.848947887997233,378.4899999999998,162.42431693971605,162.40890373812965,169.4970593858459,1.8409220398443649,0.0,0.0,88.99,0.543206055637501,1,2023-10-16 06:17:00,87.58333333333333,0,-20.19549816159987,0,0,8.0,1.0,6.123233995736766e-17,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,16,0,0,50.0,60.0,52.0,3.2914080153762244,2.3855039408846266,2.194272010250816,88.2215,88.4
133,2023-10-17,04:52,EUR/USD,Breakout,Sydney,1.5,111.71,Loss,-111.71,18068.24,18179.94,0.61,8068.209999999998,133,0,Tuesday,October,2023,4,4,-1,3,2,111.71,1,0,20.187999999999985,18014.561999999998,18.04800000000001,17930.078999999998,69.86,17651.104499999998,65.8796,16331.568399999998,-6.3199999999999985,1.0090145490629254,-378.6899999999996,158.92830583491272,163.25590360889834,169.4646341283186,2.3369009964056446,111.69999999999709,-1.0000895255147977,111.71,0.4279171439175585,1,2023-10-17 04:52:00,22.583333333333332,0,25.530958534666826,0,0,9.0,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,0,0,31,17,0,0,40.0,55.00000000000001,52.0,2.5846120694543684,2.387020708589138,2.1146826022808467,69.86,8.6
134,2023-10-19,18:25,XAU/USD,Trend Following,New York,1.0,98.75,Win,98.75,18166.98,18179.94,0.07,8166.959999999998,134,1,Thursday,October,2023,4,18,1,3,2,98.75,0,1,55.959999999999994,18070.519999999997,36.52,17966.597999999998,60.83299999999999,17711.9375,63.3362,16394.9044,-7.707999999999998,2.0514229187064803,210.46000000000004,156.2066929139437,155.8915418893263,167.96130131172038,2.5626147303162155,12.959999999999127,7.619598765432612,98.75,0.39022643090660936,1,2023-10-19 18:25:00,61.55,0,-11.601468087011002,0,0,9.0,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,0,0,31,19,0,0,50.0,55.00000000000001,52.0,2.3798555113243283,2.3334722888928194,1.9471545092653595,60.83299999999999,53.800000000000004
135,2023-10-23,08:56,NAS100,News Trading,Tokyo,2.5,97.51,Loss,-97.51,18069.47,18179.94,0.61,8069.449999999998,135,0,Monday,October,2023,4,8,-1,3,2,97.51,1,0,8.999999999999986,18079.518,37.827,18004.424,45.3015,17757.239,56.132600000000004,16451.0366,2.8,2.1381239609953306,-196.26000000000022,154.88824882260542,155.39388141700465,166.95849916707576,3.4302149248259917,110.46999999999753,-0.8826830813795798,97.51,0.29152692234021693,2,2023-10-23 08:56:00,86.51666666666667,0,-1.255696202531642,0,0,9.0,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,23,0,0,50.0,50.0,50.0,1.9252379396266492,2.1351982106238143,1.925237939626649,45.3015,28.4
136,2023-10-23,13:43,USD/CAD,Scalping,London,3.0,90.01,Win,270.04,18339.52,18339.52,0.0,8339.489999999998,136,1,Monday,October,2023,4,13,1,3,2,270.04,0,1,85.30999999999999,18164.83,40.32600000000001,18044.75,63.46500000000001,17820.7045,63.40200000000001,16514.4386,0.6120000000000004,2.2482947950130283,367.5500000000002,158.7564109781607,159.5249644709996,168.2216150905509,2.5135896079886484,0.0,0.0,90.01,0.3978374181775007,2,2023-10-23 13:43:00,4.783333333333333,0,-7.6915188185827095,0,0,10.0,-0.2588190451025208,-0.9659258262890683,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,23,0,0,50.0,55.00000000000001,52.0,2.4326023408313677,2.3325682867159325,1.9903110061347553,63.46500000000001,89.4
137,2023-10-25,18:11,EUR/USD,News Trading,New York,2.0,103.05,Loss,-103.05,18236.47,18339.52,0.56,8236.439999999999,137,0,Wednesday,October,2023,4,18,-1,2,2,103.05,1,0,11.303999999999988,18176.136000000002,40.505,18085.254999999997,52.870000000000005,17873.575,63.4962,16577.9348,1.7319999999999993,2.271552125405618,-373.08999999999924,158.57545405193633,163.34310643872496,168.1251035522327,3.0895234809669936,103.04999999999927,-1.000000000000007,103.05,0.3236745103769235,1,2023-10-25 18:11:00,52.46666666666667,0,14.487279191200964,0,0,10.0,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,0,0,31,25,0,0,50.0,50.0,52.0,2.0690959092471637,2.3371956381647947,2.069095909247164,52.870000000000005,20.200000000000003
138,2023-10-30,15:40,XAU/USD,News Trading,London,2.0,87.26,Loss,-87.26,18149.21,18339.52,1.04,8149.1799999999985,138,0,Monday,October,2023,4,15,-2,2,2,174.52,2,0,16.193999999999985,18192.329999999998,18.19100000000001,18103.446000000004,41.858000000000004,17915.433500000003,55.832800000000006,16633.7674,-37.202,1.0124503959971776,15.789999999999054,159.36120059300646,165.07286428152042,166.03487119645823,3.9436395499431507,190.3100000000013,-0.4585150543849477,87.26,0.25357287027269404,2,2023-10-30 15:40:00,117.48333333333333,0,-15.32265890344492,0,0,9.0,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,30,1,0,40.0,45.0,50.0,1.7777984242604428,2.1341260781071627,2.1728647407627633,41.858000000000004,39.800000000000004
139,2023-10-30,15:06,XAU/USD,Breakout,London,2.0,96.33,Win,192.67,18341.88,18341.88,0.0,8341.849999999999,139,1,Monday,October,2023,4,15,1,2,2,192.67,0,1,34.97799999999999,18227.31,45.46900000000001,18148.915,37.79350000000001,17953.2275,61.97160000000001,16695.7388,58.036,2.541986751412617,279.9300000000003,163.94540835629127,159.97935354535431,165.28988497466733,4.23298592470542,0.0,0.0,96.33,0.23623985947215065,2,2023-10-30 15:06:00,-0.5666666666666667,1,10.394224157689646,0,1,9.0,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,30,1,0,50.0,45.0,52.0,1.7022725583469598,2.3201063385622134,2.0805553490907287,37.79350000000001,73.2
140,2023-11-01,05:52,EUR/GBP,Trend Following,Sydney,2.5,91.53,Loss,-91.53,18250.35,18341.88,0.5,8250.319999999998,140,0,Wednesday,November,2023,4,5,-1,2,2,91.53,1,0,36.17399999999998,18263.486,22.587000000000007,18171.502,37.8215,17991.0495,62.3438,16758.0824,-72.31400000000001,1.2531290777875403,-284.2000000000007,165.66520556364407,159.95547177343812,164.91494216889933,4.229220728248169,91.53000000000247,-0.999999999999973,91.53,0.23645017941974875,1,2023-11-01 05:52:00,38.766666666666666,0,-4.982871379632514,0,0,9.0,0.9659258262890683,0.25881904510252074,2,0.9749279121818236,-0.22252093395631434,11,-0.5000000000000004,0.8660254037844384,0,0,30,1,0,1,40.0,45.0,52.0,1.7031586971071615,2.338648378217048,2.0816384075754195,37.8215,35.6
141,2023-11-03,17:49,XAU/USD,Breakout,Overlap-EU-US,1.0,92.58,Win,92.58,18342.93,18342.93,0.0,8342.899999999998,141,1,Friday,November,2023,4,17,1,2,2,92.58,0,1,0.6819999999999737,18264.167999999998,42.996,18214.499000000003,47.035000000000004,18038.085,66.5136,16824.595999999998,39.126,2.40032914716497,184.11000000000058,159.77636622618638,157.38935948451967,162.93985483268955,3.3462179118639237,0.0,0.0,92.58,0.29884485300689095,1,2023-11-03 17:49:00,59.95,0,1.147164863979011,0,0,9.0,-0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,11,-0.5000000000000004,0.8660254037844384,0,1,30,3,0,1,50.0,50.0,54.0,1.95592793195606,2.5029963393139605,1.95592793195606,47.035000000000004,51.800000000000004
142,2023-11-06,12:26,NAS100,Swing,Overlap-Asia-EU,1.0,106.31,Loss,-106.31,18236.62,18342.93,0.58,8236.589999999998,142,0,Monday,November,2023,4,12,-1,1,2,106.31,1,0,0.029999999999972715,18264.197999999997,5.667000000000003,18220.167,28.013500000000004,18066.0985,66.2564,16890.8522,-3.8099999999999996,0.31177220606888323,-198.88999999999942,144.50885855583772,151.37397774960147,163.20743994095864,5.403608179970423,106.31000000000131,-0.9999999999999877,106.31,0.18506153049858504,1,2023-11-06 12:26:00,66.61666666666666,0,14.830416936703394,0,0,9.0,1.2246467991473532e-16,-1.0,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,6,0,0,40.0,45.0,54.0,1.5138300409031715,2.488533223098905,1.850236716659432,28.013500000000004,15.4
143,2023-11-07,01:28,NAS100,Reversal,Sydney,2.0,104.91,Loss,-104.91,18131.72,18342.93,1.15,8131.6799999999985,143,0,Tuesday,November,2023,4,1,-2,1,2,209.82,2,0,-3.5000000000000258,18260.7,6.347000000000003,18226.515,12.197500000000005,18078.297,66.5428,16957.395,-59.516,0.3513347177146242,1.3999999999996362,143.9099180467497,147.6836956355675,162.88755259994542,12.107702040218687,211.20999999999913,-0.496709436106247,104.91,0.0825920555922384,1,2023-11-07 01:28:00,13.033333333333333,0,-1.316903395729474,0,0,9.0,0.25881904510252074,0.9659258262890683,1,0.7818314824680298,0.6234898018587336,11,-0.5000000000000004,0.8660254037844384,0,0,30,7,0,0,40.0,40.0,54.0,1.2040927306344067,2.504648975235614,1.8061390959516102,12.197500000000005,17.2
144,2023-11-10,01:56,NZD/USD,Reversal,Sydney,3.0,85.24,Win,255.72,18387.44,18387.44,0.0,8387.399999999998,144,1,Friday,November,2023,4,1,1,1,2,255.72,0,1,9.109999999999975,18269.811999999998,22.044000000000004,18248.561,29.282000000000004,18107.5795,73.3244,17030.719399999998,69.45,1.213520353960873,360.6299999999992,162.47228865939636,155.29729592657193,163.57629708487715,5.30350713498299,0.0,0.0,85.24,0.18855447434091316,1,2023-11-10 01:56:00,72.46666666666667,0,-18.74940425126299,0,1,8.0,0.25881904510252074,0.9659258262890683,4,-0.433883739117558,-0.9009688679024191,11,-0.5000000000000004,0.8660254037844384,0,1,30,10,0,0,40.0,45.0,56.00000000000001,1.527927018353586,2.722944902908058,1.867466355765494,29.282000000000004,86.6
145,2023-11-13,22:15,GBP/USD,Range Trading,Sydney,1.0,118.93,Loss,-118.93,18268.51,18387.44,0.65,8268.469999999998,145,0,Monday,November,2023,4,22,-1,1,2,118.93,1,0,3.6299999999999786,18273.444,19.902000000000005,18268.465,28.864500000000003,18136.444499999998,67.1392,17097.8586,-42.302,1.1015264974567396,-374.64999999999964,164.35389640109605,155.7037815338708,164.90328967696703,5.39430031817183,118.93000000000029,-0.9999999999999976,118.93,0.18538085405280286,1,2023-11-13 22:15:00,92.31666666666666,0,39.52369779446272,0,1,8.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,13,0,0,40.0,45.0,54.0,1.516512029489921,2.49410052474397,1.8535147027099033,28.864500000000003,1.0
